Gene stable ID,NCBI gene ID
ENSG00000132423,51805
ENSG00000132424,25957
ENSG00000132429,64208
ENSG00000132432,23480
ENSG00000132434,55915
ENSG00000132436,63979
ENSG00000132463,2926
ENSG00000132464,10117
ENSG00000132465,3512
ENSG00000132466,26057
ENSG00000132467,57050
ENSG00000132470,3691
ENSG00000132471,23558
ENSG00000132475,3021
ENSG00000132478,85451
ENSG00000132481,91107
ENSG00000132485,9406
ENSG00000132507,1984
ENSG00000132510,23135
ENSG00000132522,2874
ENSG00000132530,54739
ENSG00000132535,1742
ENSG00000132541,10247
ENSG00000132549,157680
ENSG00000132561,4147
ENSG00000132563,51308
ENSG00000132570,84105
ENSG00000132581,6388
ENSG00000132589,2319
ENSG00000132591,26284
ENSG00000132600,54496
ENSG00000132603,51388
ENSG00000132604,7014
ENSG00000132612,27183
ENSG00000132613,92154
ENSG00000132622,116835
ENSG00000132623,63926
ENSG00000132635,64773
ENSG00000132640,22903
ENSG00000132646,5111
ENSG00000132661,29107
ENSG00000132664,10621
ENSG00000132669,54453
ENSG00000132670,5786
ENSG00000132676,7818
ENSG00000132680,22889
ENSG00000132688,10763
ENSG00000132694,9826
ENSG00000132716,50717
ENSG00000132718,23208
ENSG00000132740,3508
ENSG00000132763,25974
ENSG00000132768,1802
ENSG00000132773,114034
ENSG00000132780,4678
ENSG00000132781,4595
ENSG00000132792,56259
ENSG00000132793,64900
ENSG00000132801,140831
ENSG00000132819,55544
ENSG00000132821,128434
ENSG00000132823,51526
ENSG00000132824,10955
ENSG00000132825,5509
ENSG00000132837,29958
ENSG00000132840,23743
ENSG00000132842,8546
ENSG00000132846,84327
ENSG00000132849,10207
ENSG00000132879,93611
ENSG00000132881,79363
ENSG00000132906,842
ENSG00000132912,51164
ENSG00000132938,23281
ENSG00000132950,9205
ENSG00000132952,10208
ENSG00000132953,64328
ENSG00000132963,51371
ENSG00000132964,1024
ENSG00000132967,
ENSG00000132970,10810
ENSG00000133019,1131
ENSG00000133026,4628
ENSG00000133027,10400
ENSG00000133028,6341
ENSG00000133030,23164
ENSG00000133048,1116
ENSG00000133055,4608
ENSG00000133056,5287
ENSG00000133059,25778
ENSG00000133065,254428
ENSG00000133069,9911
ENSG00000133083,9201
ENSG00000133103,57511
ENSG00000133104,23111
ENSG00000133106,94240
ENSG00000133107,7223
ENSG00000133110,10631
ENSG00000133111,5994
ENSG00000133112,7178
ENSG00000133114,55425
ENSG00000133119,5983
ENSG00000133121,90627
ENSG00000133131,79710
ENSG00000133134,84707
ENSG00000133138,54885
ENSG00000133142,79921
ENSG00000133193,84923
ENSG00000133195,201266
ENSG00000133216,2048
ENSG00000133226,10250
ENSG00000133243,55643
ENSG00000133247,84787
ENSG00000133250,84330
ENSG00000133265,23640
ENSG00000133275,1455
ENSG00000133302,84250
ENSG00000133313,55748
ENSG00000133315,28992
ENSG00000133316,54663
ENSG00000133318,10313
ENSG00000133321,5920
ENSG00000133392,4629
ENSG00000133393,123811
ENSG00000133398,84246
ENSG00000133401,23037
ENSG00000133422,22880
ENSG00000133424,9215
ENSG00000133433,653689
ENSG00000133460,66035
ENSG00000133466,114904
ENSG00000133597,90956
ENSG00000133606,23608
ENSG00000133612,116988
ENSG00000133619,84626
ENSG00000133624,
ENSG00000133627,57180
ENSG00000133639,694
ENSG00000133641,91298
ENSG00000133657,79572
ENSG00000133678,80195
ENSG00000133687,83857
ENSG00000133703,3845
ENSG00000133704,10526
ENSG00000133706,51520
ENSG00000133731,3612
ENSG00000133739,85444
ENSG00000133740,1875
ENSG00000133773,29080
ENSG00000133789,23075
ENSG00000133794,406
ENSG00000133805,272
ENSG00000133812,81846
ENSG00000133816,9645
ENSG00000133816,84953
ENSG00000133818,22800
ENSG00000133835,3295
ENSG00000133858,196441
ENSG00000133872,51669
ENSG00000133874,79845
ENSG00000133884,5977
ENSG00000133895,4221
ENSG00000133935,11161
ENSG00000133937,145258
ENSG00000133943,80017
ENSG00000133961,8650
ENSG00000133983,51241
ENSG00000133985,23508
ENSG00000133997,10001
ENSG00000134001,1965
ENSG00000134013,4017
ENSG00000134014,55140
ENSG00000134020,157310
ENSG00000134030,9811
ENSG00000134046,8932
ENSG00000134049,51124
ENSG00000134056,92259
ENSG00000134057,891
ENSG00000134058,1022
ENSG00000134070,3656
ENSG00000134072,8536
ENSG00000134077,25917
ENSG00000134086,7428
ENSG00000134107,8553
ENSG00000134108,55207
ENSG00000134109,9695
ENSG00000134121,10752
ENSG00000134138,4212
ENSG00000134146,89978
ENSG00000134152,79768
ENSG00000134153,56851
ENSG00000134183,2780
ENSG00000134184,2944
ENSG00000134186,55119
ENSG00000134198,10100
ENSG00000134201,2949
ENSG00000134202,2947
ENSG00000134215,10451
ENSG00000134222,84722
ENSG00000134242,26191
ENSG00000134243,6272
ENSG00000134245,7482
ENSG00000134247,5738
ENSG00000134248,10542
ENSG00000134250,4853
ENSG00000134253,80263
ENSG00000134255,10390
ENSG00000134259,4803
ENSG00000134262,10717
ENSG00000134265,8774
ENSG00000134278,56907
ENSG00000134283,51535
ENSG00000134285,51303
ENSG00000134287,377
ENSG00000134291,79022
ENSG00000134294,54407
ENSG00000134297,
ENSG00000134308,10971
ENSG00000134313,57498
ENSG00000134317,29841
ENSG00000134318,9475
ENSG00000134321,91543
ENSG00000134324,23175
ENSG00000134326,129607
ENSG00000134330,285148
ENSG00000134333,3939
ENSG00000134352,3572
ENSG00000134363,10468
ENSG00000134369,89796
ENSG00000134371,79577
ENSG00000134375,10440
ENSG00000134419,6210
ENSG00000134440,4677
ENSG00000134444,57614
ENSG00000134452,84893
ENSG00000134453,84991
ENSG00000134461,54522
ENSG00000134463,79746
ENSG00000134470,3601
ENSG00000134480,902
ENSG00000134490,85019
ENSG00000134504,284252
ENSG00000134508,91768
ENSG00000134516,1794
ENSG00000134531,2012
ENSG00000134532,6660
ENSG00000134533,85004
ENSG00000134539,3824
ENSG00000134548,80763
ENSG00000134569,4038
ENSG00000134574,1643
ENSG00000134575,53
ENSG00000134590,8933
ENSG00000134594,9363
ENSG00000134597,51634
ENSG00000134602,51765
ENSG00000134627,143689
ENSG00000134644,9698
ENSG00000134668,90853
ENSG00000134684,8565
ENSG00000134686,1912
ENSG00000134690,55143
ENSG00000134697,29889
ENSG00000134698,192670
ENSG00000134717,91408
ENSG00000134744,23318
ENSG00000134748,84950
ENSG00000134758,51444
ENSG00000134759,55250
ENSG00000134769,1837
ENSG00000134775,80206
ENSG00000134779,25941
ENSG00000134780,747
ENSG00000134802,29015
ENSG00000134809,26519
ENSG00000134815,9704
ENSG00000134824,9415
ENSG00000134825,746
ENSG00000134830,27202
ENSG00000134851,55858
ENSG00000134852,9575
ENSG00000134853,5156
ENSG00000134864,87769
ENSG00000134871,1284
ENSG00000134874,22873
ENSG00000134882,337867
ENSG00000134884,55082
ENSG00000134897,54841
ENSG00000134899,2073
ENSG00000134899,100533467
ENSG00000134900,7174
ENSG00000134901,79070
ENSG00000134905,79587
ENSG00000134909,9743
ENSG00000134910,3703
ENSG00000134917,11095
ENSG00000134954,2113
ENSG00000134970,51014
ENSG00000134982,324
ENSG00000134986,9315
ENSG00000134987,134430
ENSG00000134996,26578
ENSG00000135002,55312
ENSG00000135018,29979
ENSG00000135040,60560
ENSG00000135045,55071
ENSG00000135046,301
ENSG00000135047,1514
ENSG00000135048,23670
ENSG00000135049,23287
ENSG00000135052,51280
ENSG00000135069,29968
ENSG00000135070,81689
ENSG00000135074,8728
ENSG00000135077,84868
ENSG00000135090,51347
ENSG00000135093,84749
ENSG00000135100,6927
ENSG00000135108,23014
ENSG00000135111,6926
ENSG00000135114,8638
ENSG00000135116,8739
ENSG00000135124,5025
ENSG00000135148,10906
ENSG00000135164,9988
ENSG00000135185,79161
ENSG00000135205,57639
ENSG00000135211,85025
ENSG00000135218,948
ENSG00000135241,50640
ENSG00000135245,29923
ENSG00000135249,60561
ENSG00000135250,6733
ENSG00000135253,375616
ENSG00000135269,26136
ENSG00000135272,29969
ENSG00000135297,25821
ENSG00000135299,22881
ENSG00000135314,80759
ENSG00000135315,22832
ENSG00000135316,10492
ENSG00000135317,57231
ENSG00000135318,4907
ENSG00000135324,112609
ENSG00000135333,2045
ENSG00000135334,55122
ENSG00000135336,23595
ENSG00000135338,167691
ENSG00000135341,6885
ENSG00000135362,79899
ENSG00000135363,4005
ENSG00000135365,51317
ENSG00000135372,55226
ENSG00000135387,4076
ENSG00000135390,517
ENSG00000135392,85406
ENSG00000135404,967
ENSG00000135406,5630
ENSG00000135407,10677
ENSG00000135414,10220
ENSG00000135423,27165
ENSG00000135424,3679
ENSG00000135436,84070
ENSG00000135437,5959
ENSG00000135439,116986
ENSG00000135441,2647
ENSG00000135446,1019
ENSG00000135451,10024
ENSG00000135452,6302
ENSG00000135454,2583
ENSG00000135457,7024
ENSG00000135469,93058
ENSG00000135472,23017
ENSG00000135473,9924
ENSG00000135476,9700
ENSG00000135480,3855
ENSG00000135482,84872
ENSG00000135486,3178
ENSG00000135502,65012
ENSG00000135503,91
ENSG00000135506,10956
ENSG00000135517,4284
ENSG00000135521,84946
ENSG00000135525,9053
ENSG00000135535,8763
ENSG00000135537,246269
ENSG00000135540,57224
ENSG00000135541,54806
ENSG00000135587,6610
ENSG00000135596,64780
ENSG00000135597,85021
ENSG00000135605,7006
ENSG00000135617,84279
ENSG00000135622,10505
ENSG00000135624,10574
ENSG00000135631,26056
ENSG00000135632,10322
ENSG00000135637,84865
ENSG00000135655,9958
ENSG00000135677,2799
ENSG00000135678,1368
ENSG00000135679,4193
ENSG00000135686,79786
ENSG00000135698,10200
ENSG00000135709,9764
ENSG00000135720,1783
ENSG00000135722,55336
ENSG00000135723,29109
ENSG00000135736,92922
ENSG00000135740,6553
ENSG00000135744,183
ENSG00000135749,80003
ENSG00000135750,3775
ENSG00000135763,9816
ENSG00000135766,54583
ENSG00000135775,22796
ENSG00000135776,23456
ENSG00000135778,84284
ENSG00000135801,27097
ENSG00000135821,2752
ENSG00000135823,10228
ENSG00000135828,6041
ENSG00000135829,1660
ENSG00000135835,57710
ENSG00000135837,9857
ENSG00000135838,80896
ENSG00000135842,116496
ENSG00000135845,5279
ENSG00000135862,3915
ENSG00000135870,149041
ENSG00000135899,3431
ENSG00000135900,65080
ENSG00000135905,55619
ENSG00000135912,9654
ENSG00000135913,57695
ENSG00000135914,3357
ENSG00000135916,81618
ENSG00000135917,80704
ENSG00000135919,5270
ENSG00000135924,3300
ENSG00000135926,64114
ENSG00000135929,1593
ENSG00000135930,9470
ENSG00000135931,80210
ENSG00000135932,51719
ENSG00000135940,1329
ENSG00000135945,51455
ENSG00000135951,80705
ENSG00000135953,84804
ENSG00000135956,55654
ENSG00000135966,9392
ENSG00000135968,9648
ENSG00000135972,64965
ENSG00000135974,79074
ENSG00000135976,375248
ENSG00000135999,26122
ENSG00000136002,50649
ENSG00000136003,23479
ENSG00000136010,160428
ENSG00000136021,55681
ENSG00000136026,10970
ENSG00000136040,10154
ENSG00000136044,55198
ENSG00000136045,11137
ENSG00000136048,55332
ENSG00000136051,23325
ENSG00000136052,84102
ENSG00000136059,50853
ENSG00000136068,2317
ENSG00000136098,4752
ENSG00000136100,51028
ENSG00000136104,79621
ENSG00000136108,26586
ENSG00000136111,9882
ENSG00000136114,55901
ENSG00000136122,79866
ENSG00000136141,23143
ENSG00000136143,8803
ENSG00000136144,55213
ENSG00000136146,29079
ENSG00000136147,51131
ENSG00000136149,
ENSG00000136152,83548
ENSG00000136153,4008
ENSG00000136156,9445
ENSG00000136158,10253
ENSG00000136159,55270
ENSG00000136160,1910
ENSG00000136161,1102
ENSG00000136169,83852
ENSG00000136193,9805
ENSG00000136205,64759
ENSG00000136213,55501
ENSG00000136231,10643
ENSG00000136235,10457
ENSG00000136237,9771
ENSG00000136238,5879
ENSG00000136240,11014
ENSG00000136243,11097
ENSG00000136244,3569
ENSG00000136247,55146
ENSG00000136261,28969
ENSG00000136270,9238
ENSG00000136271,54606
ENSG00000136273,3364
ENSG00000136274,23148
ENSG00000136279,28988
ENSG00000136280,83605
ENSG00000136295,80727
ENSG00000136305,27141
ENSG00000136319,91875
ENSG00000136367,85446
ENSG00000136378,11173
ENSG00000136379,58489
ENSG00000136381,3658
ENSG00000136383,57538
ENSG00000136404,53346
ENSG00000136425,10518
ENSG00000136436,10241
ENSG00000136444,55316
ENSG00000136448,4836
ENSG00000136449,84073
ENSG00000136450,6426
ENSG00000136451,7716
ENSG00000136457,1101
ENSG00000136463,51204
ENSG00000136478,55852
ENSG00000136485,10238
ENSG00000136490,80774
ENSG00000136492,83990
ENSG00000136504,11143
ENSG00000136514,64108
ENSG00000136518,86
ENSG00000136521,4711
ENSG00000136522,57129
ENSG00000136527,6434
ENSG00000136531,6326
ENSG00000136536,64844
ENSG00000136542,11227
ENSG00000136560,10010
ENSG00000136603,6498
ENSG00000136628,2058
ENSG00000136630,3142
ENSG00000136631,11311
ENSG00000136636,51133
ENSG00000136643,26750
ENSG00000136682,150472
ENSG00000136699,55627
ENSG00000136709,55339
ENSG00000136710,84317
ENSG00000136715,79595
ENSG00000136717,274
ENSG00000136718,92856
ENSG00000136720,9394
ENSG00000136731,56886
ENSG00000136732,2995
ENSG00000136738,8027
ENSG00000136754,10006
ENSG00000136758,10730
ENSG00000136770,64215
ENSG00000136783,25934
ENSG00000136802,56262
ENSG00000136807,1025
ENSG00000136810,7295
ENSG00000136811,4957
ENSG00000136813,23392
ENSG00000136816,27348
ENSG00000136819,51759
ENSG00000136824,10592
ENSG00000136826,9314
ENSG00000136827,1861
ENSG00000136828,9649
ENSG00000136830,64855
ENSG00000136840,27090
ENSG00000136842,7111
ENSG00000136848,153090
ENSG00000136854,6812
ENSG00000136856,29988
ENSG00000136859,23452
ENSG00000136861,55755
ENSG00000136866,7539
ENSG00000136867,1318
ENSG00000136868,1317
ENSG00000136869,7099
ENSG00000136870,7743
ENSG00000136874,55014
ENSG00000136875,9128
ENSG00000136877,2356
ENSG00000136878,10868
ENSG00000136888,9550
ENSG00000136891,54881
ENSG00000136895,84253
ENSG00000136897,54534
ENSG00000136908,8818
ENSG00000136918,401551
ENSG00000136925,158427
ENSG00000136930,5695
ENSG00000136932,51531
ENSG00000136933,10244
ENSG00000136935,2800
ENSG00000136936,7507
ENSG00000136937,4686
ENSG00000136938,10541
ENSG00000136940,5082
ENSG00000136942,11224
ENSG00000136944,4010
ENSG00000136950,81873
ENSG00000136960,5168
ENSG00000136982,79075
ENSG00000136986,79139
ENSG00000136997,4609
ENSG00000136999,4856
ENSG00000137033,90865
ENSG00000137038,90871
ENSG00000137040,26953
ENSG00000137054,64425
ENSG00000137055,9373
ENSG00000137070,3590
ENSG00000137073,55833
ENSG00000137074,54840
ENSG00000137075,152006
ENSG00000137076,7094
ENSG00000137094,25822
ENSG00000137098,26206
ENSG00000137100,11258
ENSG00000137101,971
ENSG00000137103,51754
ENSG00000137106,9380
ENSG00000137124,219
ENSG00000137133,84681
ENSG00000137135,84904
ENSG00000137145,55667
ENSG00000137154,6194
ENSG00000137161,10695
ENSG00000137166,116113
ENSG00000137168,51645
ENSG00000137171,89953
ENSG00000137177,63971
ENSG00000137185,7746
ENSG00000137193,5292
ENSG00000137198,2766
ENSG00000137200,23070
ENSG00000137203,7020
ENSG00000137207,25844
ENSG00000137210,81853
ENSG00000137216,55362
ENSG00000137218,10817
ENSG00000137221,93643
ENSG00000137266,63027
ENSG00000137267,7280
ENSG00000137269,55227
ENSG00000137273,2295
ENSG00000137274,670
ENSG00000137275,8737
ENSG00000137288,84300
ENSG00000137309,3159
ENSG00000137310,6941
ENSG00000137312,10211
ENSG00000137331,8870
ENSG00000137337,9656
ENSG00000137338,84547
ENSG00000137343,79969
ENSG00000137364,7172
ENSG00000137393,255488
ENSG00000137404,11270
ENSG00000137409,23787
ENSG00000137411,57176
ENSG00000137413,129685
ENSG00000137414,51439
ENSG00000137441,83888
ENSG00000137449,132864
ENSG00000137463,84709
ENSG00000137478,9873
ENSG00000137486,408
ENSG00000137492,5612
ENSG00000137494,338699
ENSG00000137496,10068
ENSG00000137497,4926
ENSG00000137500,60492
ENSG00000137501,54843
ENSG00000137502,27314
ENSG00000137504,58487
ENSG00000137507,2615
ENSG00000137509,5547
ENSG00000137513,79731
ENSG00000137522,55298
ENSG00000137547,29088
ENSG00000137563,8836
ENSG00000137573,23213
ENSG00000137574,96764
ENSG00000137575,6386
ENSG00000137601,4750
ENSG00000137628,55601
ENSG00000137642,6653
ENSG00000137656,84811
ENSG00000137672,7225
ENSG00000137691,85016
ENSG00000137692,84259
ENSG00000137693,10413
ENSG00000137700,2542
ENSG00000137710,5962
ENSG00000137713,5519
ENSG00000137714,2230
ENSG00000137720,64776
ENSG00000137727,57569
ENSG00000137745,4322
ENSG00000137752,834
ENSG00000137760,91801
ENSG00000137764,5607
ENSG00000137767,58472
ENSG00000137770,51496
ENSG00000137776,79811
ENSG00000137801,7057
ENSG00000137802,23005
ENSG00000137804,51203
ENSG00000137806,51103
ENSG00000137807,9493
ENSG00000137809,22801
ENSG00000137812,57082
ENSG00000137814,55142
ENSG00000137815,23168
ENSG00000137817,56965
ENSG00000137818,6176
ENSG00000137819,54852
ENSG00000137821,54839
ENSG00000137822,27229
ENSG00000137824,55177
ENSG00000137831,55075
ENSG00000137834,4091
ENSG00000137842,80021
ENSG00000137845,102
ENSG00000137857,53905
ENSG00000137871,54816
ENSG00000137872,80031
ENSG00000137876,51187
ENSG00000137877,51332
ENSG00000137880,2644
ENSG00000137936,8412
ENSG00000137941,79739
ENSG00000137942,54874
ENSG00000137944,56267
ENSG00000137947,2959
ENSG00000137955,5876
ENSG00000137959,10964
ENSG00000137962,9411
ENSG00000137965,10561
ENSG00000137968,204962
ENSG00000137970,
ENSG00000137975,9635
ENSG00000137992,1629
ENSG00000137996,8634
ENSG00000138002,26160
ENSG00000138018,85465
ENSG00000138028,10669
ENSG00000138029,3032
ENSG00000138030,3795
ENSG00000138031,109
ENSG00000138032,5495
ENSG00000138035,87178
ENSG00000138036,51626
ENSG00000138050,80745
ENSG00000138061,1545
ENSG00000138069,5861
ENSG00000138071,10097
ENSG00000138073,10113
ENSG00000138074,8884
ENSG00000138078,9581
ENSG00000138079,6519
ENSG00000138080,11117
ENSG00000138081,80204
ENSG00000138085,51374
ENSG00000138092,79172
ENSG00000138095,10128
ENSG00000138101,1838
ENSG00000138107,10121
ENSG00000138111,79847
ENSG00000138119,26509
ENSG00000138131,84171
ENSG00000138134,57559
ENSG00000138135,9023
ENSG00000138138,84896
ENSG00000138160,3832
ENSG00000138161,50624
ENSG00000138162,10579
ENSG00000138166,1847
ENSG00000138172,51063
ENSG00000138175,403
ENSG00000138180,55165
ENSG00000138182,9585
ENSG00000138185,953
ENSG00000138190,54536
ENSG00000138193,51196
ENSG00000138207,5950
ENSG00000138231,51163
ENSG00000138246,23317
ENSG00000138279,310
ENSG00000138286,317662
ENSG00000138303,51008
ENSG00000138311,22891
ENSG00000138316,140766
ENSG00000138326,6229
ENSG00000138336,80312
ENSG00000138346,1763
ENSG00000138347,84665
ENSG00000138356,316
ENSG00000138363,471
ENSG00000138375,50485
ENSG00000138376,580
ENSG00000138378,6775
ENSG00000138380,79800
ENSG00000138381,54529
ENSG00000138382,29081
ENSG00000138385,6741
ENSG00000138386,4664
ENSG00000138395,65061
ENSG00000138398,9360
ENSG00000138399,79675
ENSG00000138411,57520
ENSG00000138413,3417
ENSG00000138430,29789
ENSG00000138433,9541
ENSG00000138434,6744
ENSG00000138439,150864
ENSG00000138442,55759
ENSG00000138443,10152
ENSG00000138448,3685
ENSG00000138449,30061
ENSG00000138459,55032
ENSG00000138463,84925
ENSG00000138468,57337
ENSG00000138495,10063
ENSG00000138496,83666
ENSG00000138587,55329
ENSG00000138592,9101
ENSG00000138593,9728
ENSG00000138594,29766
ENSG00000138594,112268148
ENSG00000138600,84888
ENSG00000138604,26035
ENSG00000138606,90525
ENSG00000138613,83464
ENSG00000138614,81556
ENSG00000138615,8483
ENSG00000138617,54956
ENSG00000138621,60490
ENSG00000138623,8482
ENSG00000138629,84993
ENSG00000138639,83478
ENSG00000138640,10144
ENSG00000138641,8916
ENSG00000138642,55008
ENSG00000138646,51191
ENSG00000138650,57575
ENSG00000138658,55345
ENSG00000138660,55435
ENSG00000138663,51138
ENSG00000138668,3184
ENSG00000138669,5593
ENSG00000138670,153020
ENSG00000138674,22872
ENSG00000138675,2250
ENSG00000138685,2247
ENSG00000138686,55212
ENSG00000138688,84162
ENSG00000138696,658
ENSG00000138698,5910
ENSG00000138709,55132
ENSG00000138735,8654
ENSG00000138738,11107
ENSG00000138744,27163
ENSG00000138750,53371
ENSG00000138756,55589
ENSG00000138757,9908
ENSG00000138758,55752
ENSG00000138759,80144
ENSG00000138760,950
ENSG00000138764,901
ENSG00000138767,246175
ENSG00000138768,8615
ENSG00000138771,57619
ENSG00000138777,27068
ENSG00000138778,1062
ENSG00000138780,79807
ENSG00000138785,57117
ENSG00000138794,839
ENSG00000138795,51176
ENSG00000138796,3033
ENSG00000138801,9061
ENSG00000138802,10427
ENSG00000138814,5530
ENSG00000138821,64116
ENSG00000138829,2201
ENSG00000138834,23162
ENSG00000138835,5998
ENSG00000138867,83606
ENSG00000138942,91445
ENSG00000138944,85352
ENSG00000139044,283358
ENSG00000139083,2120
ENSG00000139112,23710
ENSG00000139116,55605
ENSG00000139117,144402
ENSG00000139131,51067
ENSG00000139132,121512
ENSG00000139133,84920
ENSG00000139146,58516
ENSG00000139154,121536
ENSG00000139160,254013
ENSG00000139163,55500
ENSG00000139168,85437
ENSG00000139173,84216
ENSG00000139174,144165
ENSG00000139178,51279
